t,kitchen,living,study,stairs
34.492904,-98.0,-83.0,,-94.0
34.542952,-98.0,-83.0,,-94.0
34.593,-98.0,-83.0,,-94.0
34.643856,-94.0,-84.0,,-94.0
34.693904,-94.0,-84.0,,-94.0
34.743952,-94.0,-84.0,,-94.0
34.794000000000004,-94.0,-84.0,,-94.0
34.843856,-100.0,,,-88.0
34.893904,-100.0,,,-88.0
34.943952,-100.0,,,-88.0
34.994,-100.0,,,-88.0
35.043856,-88.0,-80.0,,-91.0
35.093903999999995,-88.0,-80.0,,-91.0
35.143952,-88.0,-80.0,,-91.0
35.194,-88.0,-80.0,,-91.0
35.243856,-97.0,-82.0,,-92.0
35.293904,-97.0,-82.0,,-92.0
35.343952,-97.0,-82.0,,-92.0
35.394,-97.0,-82.0,,-92.0
35.443856,-97.0,-86.0,,-88.0
35.493904,-97.0,-86.0,,-88.0
35.543952000000004,-97.0,-86.0,,-88.0
35.594,-97.0,-86.0,,-88.0
35.644856,-93.0,-85.0,,-83.0
35.694904,-93.0,-85.0,,-83.0
35.744952000000005,-93.0,-85.0,,-83.0
35.795,-93.0,-85.0,,-83.0
35.844856,,-80.0,,-88.0
35.894904,,-80.0,,-88.0
35.944952,,-80.0,,-88.0
35.995,,-80.0,,-88.0
36.044856,-94.0,-85.0,,-88.0
36.094904,-94.0,-85.0,,-88.0
36.144952,-94.0,-85.0,,-88.0
36.195,-94.0,-85.0,,-88.0
36.244856,-95.0,-84.0,,-81.0
36.294904,-95.0,-84.0,,-81.0
36.344952,-95.0,-84.0,,-81.0
36.395,-95.0,-84.0,,-81.0
36.444856,-92.0,-84.0,,-79.0
36.494904,-92.0,-84.0,,-79.0
36.544952,-92.0,-84.0,,-79.0
36.595,-92.0,-84.0,,-79.0
36.645856,-92.0,-84.0,,-88.0
36.695904,-92.0,-84.0,,-88.0
36.745952,-92.0,-84.0,,-88.0
36.796,-92.0,-84.0,,-88.0
36.845856,-100.0,-89.0,,-83.0
36.895904,-100.0,-89.0,,-83.0
36.945952,-100.0,-89.0,,-83.0
36.996,-100.0,-89.0,,-83.0
37.045856,-98.0,-77.0,,-80.0
37.095904,-98.0,-77.0,,-80.0
37.145952,-98.0,-77.0,,-80.0
37.196,-98.0,-77.0,,-80.0
37.245856,-97.0,-83.0,,-82.0
37.295904,-97.0,-83.0,,-82.0
37.345952,-97.0,-83.0,,-82.0
37.396,-97.0,-83.0,,-82.0
37.445856,,-82.0,,-82.0
37.495904,,-82.0,,-82.0
37.545952,,-82.0,,-82.0
37.596,,-82.0,,-82.0
37.646856,-100.0,-84.0,,-82.0
37.696904,-100.0,-84.0,,-82.0
37.746952,-100.0,-84.0,,-82.0
37.797,-100.0,-84.0,,-82.0
37.846856,,-83.0,,-81.0
37.896904,,-83.0,,-81.0
37.946952,,-83.0,,-81.0
37.997,,-83.0,,-81.0
38.046856,,-80.0,,-82.0
38.096904,,-80.0,,-82.0
38.146952,,-80.0,,-82.0
38.197,,-80.0,,-82.0
38.246856,,-84.0,,-83.0
38.296904,,-84.0,,-83.0
38.346952,,-84.0,,-83.0
38.397,,-84.0,,-83.0
38.446856,,-84.0,,-75.0
38.496904,,-84.0,,-75.0
38.546952000000005,,-84.0,,-75.0
38.597,,-84.0,,-75.0
38.646856,,-85.0,,-76.0
38.696904,,-85.0,,-76.0
38.746952,,-85.0,,-76.0
38.797,,-85.0,,-76.0
38.847856,,-87.0,,-75.0
38.897904,,-87.0,,-75.0
38.947952,,-87.0,,-75.0
38.998000000000005,,-87.0,,-75.0
39.047856,,-85.0,,-75.0
39.097904,,-85.0,,-75.0
39.147952,,-85.0,,-75.0
39.198,,-85.0,,-75.0
39.247856,-96.0,-84.0,,-75.0
39.297904,-96.0,-84.0,,-75.0
39.347952,-96.0,-84.0,,-75.0
39.398,-96.0,-84.0,,-75.0
39.447856,-95.0,-87.0,,-75.0
39.497904,-95.0,-87.0,,-75.0
39.547952,-95.0,-87.0,,-75.0
39.598,-95.0,-87.0,,-75.0
39.647856,-96.0,-89.0,,-76.0
39.697904,-96.0,-89.0,,-76.0
39.747952000000005,-96.0,-89.0,,-76.0
39.798,-96.0,-89.0,,-76.0
39.848856,-96.0,-86.0,,-77.0
39.898904,-96.0,-86.0,,-77.0
39.948952,-96.0,-86.0,,-77.0
39.999,-96.0,-86.0,,-77.0
40.048856,-101.0,-84.0,,-79.0
40.098904,-101.0,-84.0,,-79.0
40.148952,-101.0,-84.0,,-79.0
40.199,-101.0,-84.0,,-79.0
40.248856,-104.0,-76.0,,-77.0
40.298904,-104.0,-76.0,,-77.0
40.348952,-104.0,-76.0,,-77.0
40.399,-104.0,-76.0,,-77.0
40.448856,-94.0,-74.0,,-80.0
40.498904,-94.0,-74.0,,-80.0
40.548952,-94.0,-74.0,,-80.0
40.599,-94.0,-74.0,,-80.0
40.648856,,-78.0,,-85.0
40.698904,,-78.0,,-85.0
40.748952,,-78.0,,-85.0
40.799,,-78.0,,-85.0
40.849856,-97.0,-76.0,,-84.0
40.899904,-97.0,-76.0,,-84.0
40.949952,-97.0,-76.0,,-84.0
41.0,-97.0,-76.0,,-84.0
41.049856,-101.0,-89.0,,
41.099904,-101.0,-89.0,,
41.149952,-101.0,-89.0,,
41.2,-101.0,-89.0,,
41.249856,-98.0,-85.0,,-93.0
41.299904,-98.0,-85.0,,-93.0
41.349952,-98.0,-85.0,,-93.0
41.4,-98.0,-85.0,,-93.0
41.449856,-89.0,-88.0,,-98.0
41.499904,-89.0,-88.0,,-98.0
41.549952000000005,-89.0,-88.0,,-98.0
41.6,-89.0,-88.0,,-98.0
41.649856,-88.0,-81.0,,-96.0
41.699904,-88.0,-81.0,,-96.0
41.749952,-88.0,-81.0,,-96.0
41.8,-88.0,-81.0,,-96.0
41.850856,-94.0,-87.0,,-83.0
41.900904,-94.0,-87.0,,-83.0
41.950952,-94.0,-87.0,,-83.0
42.001000000000005,-94.0,-87.0,,-83.0
42.050856,-89.0,-84.0,,-83.0
42.100904,-89.0,-84.0,,-83.0
42.150952,-89.0,-84.0,,-83.0
42.201,-89.0,-84.0,,-83.0
42.250856,-92.0,-77.0,,-88.0
42.300904,-92.0,-77.0,,-88.0
42.350952,-92.0,-77.0,,-88.0
42.401,-92.0,-77.0,,-88.0
42.450856,-89.0,-82.0,,-89.0
42.500904,-89.0,-82.0,,-89.0
42.550952,-89.0,-82.0,,-89.0
42.601000000000006,-89.0,-82.0,,-89.0
42.650856,-86.0,-81.0,,-87.0
42.700904,-86.0,-81.0,,-87.0
42.750952000000005,-86.0,-81.0,,-87.0
42.801,-86.0,-81.0,,-87.0
42.851856,-94.0,-81.0,,-89.0
42.901904,-94.0,-81.0,,-89.0
42.951952,-94.0,-81.0,,-89.0
43.002,-94.0,-81.0,,-89.0
43.051856,-97.0,-84.0,,-89.0
43.101904,-97.0,-84.0,,-89.0
43.151952,-97.0,-84.0,,-89.0
43.202,-97.0,-84.0,,-89.0
43.251856,-95.0,-82.0,,-89.0
43.301904,-95.0,-82.0,,-89.0
43.351952,-95.0,-82.0,,-89.0
43.402,-95.0,-82.0,,-89.0
43.451856,-94.0,-89.0,,-94.0
43.501904,-94.0,-89.0,,-94.0
43.551952,-94.0,-89.0,,-94.0
43.602,-94.0,-89.0,,-94.0
43.651856,-99.0,-82.0,,-88.0
43.701904,-99.0,-82.0,,-88.0
43.751952,-99.0,-82.0,,-88.0
43.802,-99.0,-82.0,,-88.0
43.851856,-98.0,-82.0,,-88.0
43.901904,-98.0,-82.0,,-88.0
43.951952,-98.0,-82.0,,-88.0
44.002,-98.0,-82.0,,-88.0
44.052856,-88.0,-80.0,,-84.0
44.102904,-88.0,-80.0,,-84.0
44.152952,-88.0,-80.0,,-84.0
44.203,-88.0,-80.0,,-84.0
44.252856,-84.0,-86.0,,-84.0
44.302904,-84.0,-86.0,,-84.0
44.352952,-84.0,-86.0,,-84.0
44.403,-84.0,-86.0,,-84.0
44.452856,-93.0,-80.0,,-93.0
44.502904,-93.0,-80.0,,-93.0
44.552952000000005,-93.0,-80.0,,-93.0
44.603,-93.0,-80.0,,-93.0
44.652856,-88.0,-85.0,,-91.0
44.702904,-88.0,-85.0,,-91.0
44.752952,-88.0,-85.0,,-91.0
44.803,-88.0,-85.0,,-91.0
44.852856,-89.0,-101.0,,-84.0
44.902904,-89.0,-101.0,,-84.0
44.952952,-89.0,-101.0,,-84.0
45.003,-89.0,-101.0,,-84.0
45.053856,-88.0,-91.0,,-84.0
45.103904,-88.0,-91.0,,-84.0
45.153952,-88.0,-91.0,,-84.0
45.20399999999999,-88.0,-91.0,,-84.0
45.253856,-89.0,-91.0,,-80.0
45.303904,-89.0,-91.0,,-80.0
45.353952,-89.0,-91.0,,-80.0
45.404,-89.0,-91.0,,-80.0
45.453856,-91.0,-98.0,,-77.0
45.503904,-91.0,-98.0,,-77.0
45.553952,-91.0,-98.0,,-77.0
45.604,-91.0,-98.0,,-77.0
45.653856,-91.0,-91.0,,-79.0
45.703904,-91.0,-91.0,,-79.0
45.753952000000005,-91.0,-91.0,,-79.0
45.804,-91.0,-91.0,,-79.0
45.853856,-89.0,-89.0,,-78.0
45.903904,-89.0,-89.0,,-78.0
45.953952,-89.0,-89.0,,-78.0
46.004,-89.0,-89.0,,-78.0
46.054856,-88.0,-83.0,,-79.0
46.104904,-88.0,-83.0,,-79.0
46.154952,-88.0,-83.0,,-79.0
46.205,-88.0,-83.0,,-79.0
46.254856,-89.0,-79.0,,-80.0
46.304904,-89.0,-79.0,,-80.0
46.354952,-89.0,-79.0,,-80.0
46.405,-89.0,-79.0,,-80.0
46.454856,-89.0,-90.0,,-78.0
46.504904,-89.0,-90.0,,-78.0
46.554952,-89.0,-90.0,,-78.0
46.605,-89.0,-90.0,,-78.0
46.654856,-97.0,-92.0,,-84.0
46.704904,-97.0,-92.0,,-84.0
46.754952,-97.0,-92.0,,-84.0
46.805,-97.0,-92.0,,-84.0
46.854856,-95.0,-86.0,,-86.0
46.904904,-95.0,-86.0,,-86.0
46.954952,-95.0,-86.0,,-86.0
47.005,-95.0,-86.0,,-86.0
47.055856,-88.0,-97.0,,-86.0
47.105904,-88.0,-97.0,,-86.0
47.155952,-88.0,-97.0,,-86.0
47.206,-88.0,-97.0,,-86.0
47.255856,-89.0,-82.0,,-81.0
47.305904,-89.0,-82.0,,-81.0
47.355952,-89.0,-82.0,,-81.0
47.406000000000006,-89.0,-82.0,,-81.0
47.455856,-89.0,-86.0,,-76.0
47.505904,-89.0,-86.0,,-76.0
47.555952000000005,-89.0,-86.0,,-76.0
47.606,-89.0,-86.0,,-76.0
47.655856,-94.0,-88.0,,-81.0
47.705904,-94.0,-88.0,,-81.0
47.755952,-94.0,-88.0,,-81.0
47.806,-94.0,-88.0,,-81.0
47.855856,-89.0,-88.0,,-93.0
47.905904,-89.0,-88.0,,-93.0
47.955952,-89.0,-88.0,,-93.0
48.006,-89.0,-88.0,,-93.0
48.056856,-99.0,,,-72.0
48.106904,-99.0,,,-72.0
48.156952,-99.0,,,-72.0
48.207,-99.0,,,-72.0
48.256856,-77.0,-94.0,,-74.0
48.306904,-77.0,-94.0,,-74.0
48.356952,-77.0,-94.0,,-74.0
48.407,-77.0,-94.0,,-74.0
48.456856,-77.0,-97.0,,-84.0
48.506904,-77.0,-97.0,,-84.0
48.556952,-77.0,-97.0,,-84.0
48.607,-77.0,-97.0,,-84.0
48.656856,-86.0,-95.0,,-70.0
48.706904,-86.0,-95.0,,-70.0
48.756952000000005,-86.0,-95.0,,-70.0
48.807,-86.0,-95.0,,-70.0
48.856856,-90.0,,,-70.0
48.906904,-90.0,,,-70.0
48.956952,-90.0,,,-70.0
49.007,-90.0,,,-70.0
49.056856,-83.0,,,-71.0
49.106904,-83.0,,,-71.0
49.156952,-83.0,,,-71.0
49.207,-83.0,,,-71.0
49.257856,-80.0,,,-70.0
49.307904,-80.0,,,-70.0
49.357952,-80.0,,,-70.0
49.408,-80.0,,,-70.0
49.457856,-82.0,,,-72.0
49.507904,-82.0,,,-72.0
49.557952,-82.0,,,-72.0
49.608,-82.0,,,-72.0
49.657856,-84.0,-95.0,,-74.0
49.707904,-84.0,-95.0,,-74.0
49.757952,-84.0,-95.0,,-74.0
49.808,-84.0,-95.0,,-74.0
49.857856,-77.0,-95.0,,-72.0
49.907904,-77.0,-95.0,,-72.0
49.957952,-77.0,-95.0,,-72.0
50.008,-77.0,-95.0,,-72.0
50.057856,-78.0,-91.0,,-79.0
50.107904,-78.0,-91.0,,-79.0
50.157952,-78.0,-91.0,,-79.0
50.208,-78.0,-91.0,,-79.0
50.258856,-82.0,-78.0,,-76.0
50.308904,-82.0,-78.0,,-76.0
50.358952,-82.0,-78.0,,-76.0
50.409,-82.0,-78.0,,-76.0
50.458856,-84.0,-82.0,,-72.0
50.508904,-84.0,-82.0,,-72.0
50.558952000000005,-84.0,-82.0,,-72.0
50.609,-84.0,-82.0,,-72.0
50.658856,-89.0,-80.0,,-69.0
50.708904,-89.0,-80.0,,-69.0
50.758952,-89.0,-80.0,,-69.0
50.809,-89.0,-80.0,,-69.0
50.858856,-85.0,-85.0,,-71.0
50.908904,-85.0,-85.0,,-71.0
50.958952,-85.0,-85.0,,-71.0
51.00899999999999,-85.0,-85.0,,-71.0
51.058856,-81.0,-89.0,,-73.0
51.108904,-81.0,-89.0,,-73.0
51.158952,-81.0,-89.0,,-73.0
51.209,-81.0,-89.0,,-73.0
51.259856,-77.0,-67.0,,-71.0
51.309904,-77.0,-67.0,,-71.0
51.359952,-77.0,-67.0,,-71.0
51.41,-77.0,-67.0,,-71.0
51.459856,-77.0,-67.0,,-74.0
51.509904,-77.0,-67.0,,-74.0
51.559952,-77.0,-67.0,,-74.0
51.61,-77.0,-67.0,,-74.0
51.659856,-81.0,-68.0,,-81.0
51.709904,-81.0,-68.0,,-81.0
51.759952,-81.0,-68.0,,-81.0
51.81,-81.0,-68.0,,-81.0
51.859856,-79.0,-70.0,,-82.0
51.909904,-79.0,-70.0,,-82.0
51.959952,-79.0,-70.0,,-82.0
52.01,-79.0,-70.0,,-82.0
52.059856,-91.0,-68.0,,-90.0
52.109904,-91.0,-68.0,,-90.0
52.159952,-91.0,-68.0,,-90.0
52.21,-91.0,-68.0,,-90.0
52.260856,-82.0,-69.0,,-92.0
52.310904,-82.0,-69.0,,-92.0
52.360952000000005,-82.0,-69.0,,-92.0
52.411,-82.0,-69.0,,-92.0
52.46085600000001,-94.0,-73.0,,-92.0
52.510904,-94.0,-73.0,,-92.0
52.560952,-94.0,-73.0,,-92.0
52.611,-94.0,-73.0,,-92.0
52.660856,-88.0,-74.0,,-89.0
52.710904000000006,-88.0,-74.0,,-89.0
52.760952,-88.0,-74.0,,-89.0
52.81100000000001,-88.0,-74.0,,-89.0
52.860856000000005,-84.0,-69.0,,-84.0
52.910904,-84.0,-69.0,,-84.0
52.960952,-84.0,-69.0,,-84.0
53.011,-84.0,-69.0,,-84.0
53.06085600000001,-97.0,-78.0,,-92.0
53.110904000000005,-97.0,-78.0,,-92.0
53.160952,-97.0,-78.0,,-92.0
53.211000000000006,-97.0,-78.0,,-92.0
53.26185600000001,-93.0,-70.0,,-88.0
53.311904000000006,-93.0,-70.0,,-88.0
53.361952,-93.0,-70.0,,-88.0
53.412,-93.0,-70.0,,-88.0
53.461856,-101.0,-70.0,,-85.0
53.511904,-101.0,-70.0,,-85.0
53.561952000000005,-101.0,-70.0,,-85.0
53.612,-101.0,-70.0,,-85.0
53.66185600000001,-97.0,-68.0,,-85.0
53.711904,-97.0,-68.0,,-85.0
53.761952,-97.0,-68.0,,-85.0
53.812,-97.0,-68.0,,-85.0
53.861856,,-68.0,,-85.0
53.91190400000001,,-68.0,,-85.0
53.961952,,-68.0,,-85.0
54.012,,-68.0,,-85.0
54.061856000000006,-82.0,-79.0,,-84.0
54.111904,-82.0,-79.0,,-84.0
54.161952,-82.0,-79.0,,-84.0
54.212,-82.0,-79.0,,-84.0
54.26185600000001,-77.0,-69.0,,-86.0
54.311904000000006,-77.0,-69.0,,-86.0
54.361952,-77.0,-69.0,,-86.0
54.412,-77.0,-69.0,,-86.0
54.462856,-83.0,-71.0,,-91.0
54.512904000000006,-83.0,-71.0,,-91.0
54.562952,-83.0,-71.0,,-91.0
54.613,-83.0,-71.0,,-91.0
54.662856000000005,-81.0,-69.0,,-86.0
54.712904,-81.0,-69.0,,-86.0
54.762952,-81.0,-69.0,,-86.0
54.813,-81.0,-69.0,,-86.0
54.86285600000001,-77.0,-69.0,,-82.0
54.912904000000005,-77.0,-69.0,,-82.0
54.962952,-77.0,-69.0,,-82.0
55.013000000000005,-77.0,-69.0,,-82.0
55.062856,-79.0,-67.0,,-77.0
55.112904,-79.0,-67.0,,-77.0
55.162952,-79.0,-67.0,,-77.0
55.213,-79.0,-67.0,,-77.0
55.262856000000006,-86.0,-71.0,,-72.0
55.312904,-86.0,-71.0,,-72.0
55.362952,-86.0,-71.0,,-72.0
55.413,-86.0,-71.0,,-72.0
55.46385600000001,-75.0,-69.0,,-70.0
55.513904,-75.0,-69.0,,-70.0
55.563952,-75.0,-69.0,,-70.0
55.614,-75.0,-69.0,,-70.0
55.663856,-78.0,-71.0,,-73.0
55.71390400000001,-78.0,-71.0,,-73.0
55.763952,-78.0,-71.0,,-73.0
55.81399999999999,-78.0,-71.0,,-73.0
55.863856000000006,-81.0,-76.0,,-72.0
55.913904,-81.0,-76.0,,-72.0
55.963952,-81.0,-76.0,,-72.0
56.014,-81.0,-76.0,,-72.0
56.06385600000001,-76.0,-86.0,,-74.0
56.113904000000005,-76.0,-86.0,,-74.0
56.163952,-76.0,-86.0,,-74.0
56.214,-76.0,-86.0,,-74.0
56.263856,-71.0,-88.0,,-71.0
56.313904,-71.0,-88.0,,-71.0
56.363952000000005,-71.0,-88.0,,-71.0
56.414,-71.0,-88.0,,-71.0
56.464856000000005,-78.0,-89.0,,-69.0
56.514904,-78.0,-89.0,,-69.0
56.564952000000005,-78.0,-89.0,,-69.0
56.615,-78.0,-89.0,,-69.0
56.66485600000001,-77.0,-91.0,,-68.0
56.714904,-77.0,-91.0,,-68.0
56.764952,-77.0,-91.0,,-68.0
56.815,-77.0,-91.0,,-68.0
56.864856,-82.0,-84.0,,-73.0
56.91490400000001,-82.0,-84.0,,-73.0
56.964952,-82.0,-84.0,,-73.0
57.015,-82.0,-84.0,,-73.0
57.064856000000006,-90.0,-86.0,,-74.0
57.114904,-90.0,-86.0,,-74.0
57.164952,-90.0,-86.0,,-74.0
57.215,-90.0,-86.0,,-74.0
57.26485600000001,-90.0,-82.0,,-75.0
57.314904000000006,-90.0,-82.0,,-75.0
57.364952,-90.0,-82.0,,-75.0
57.415,-90.0,-82.0,,-75.0
57.465856,-88.0,-96.0,,-75.0
57.515904000000006,-88.0,-96.0,,-75.0
57.565952,-88.0,-96.0,,-75.0
57.61600000000001,-88.0,-96.0,,-75.0
57.665856000000005,-78.0,-81.0,,-83.0
57.715904,-78.0,-81.0,,-83.0
57.765952,-78.0,-81.0,,-83.0
57.816,-78.0,-81.0,,-83.0
57.86585600000001,-79.0,-83.0,,-85.0
57.915904000000005,-79.0,-83.0,,-85.0
57.965952,-79.0,-83.0,,-85.0
58.016000000000005,-79.0,-83.0,,-85.0
58.065856,-89.0,-79.0,,-77.0
58.115904,-89.0,-79.0,,-77.0
58.165952,-89.0,-79.0,,-77.0
58.216,-89.0,-79.0,,-77.0
58.26585600000001,-80.0,-79.0,,-82.0
58.315904,-80.0,-79.0,,-82.0
58.365952,-80.0,-79.0,,-82.0
58.416,-80.0,-79.0,,-82.0
58.46685600000001,-80.0,-72.0,,-83.0
58.516904,-80.0,-72.0,,-83.0
58.566952,-80.0,-72.0,,-83.0
58.617,-80.0,-72.0,,-83.0
58.666856,-76.0,-84.0,,-103.0
58.71690400000001,-76.0,-84.0,,-103.0
58.766952,-76.0,-84.0,,-103.0
58.817,-76.0,-84.0,,-103.0
58.866856000000006,-75.0,-84.0,,-83.0
58.916904,-75.0,-84.0,,-83.0
58.966952,-75.0,-84.0,,-83.0
59.017,-75.0,-84.0,,-83.0
59.06685600000001,-73.0,-80.0,,-87.0
59.116904000000005,-73.0,-80.0,,-87.0
59.166952,-73.0,-80.0,,-87.0
59.217,-73.0,-80.0,,-87.0
59.266856,-73.0,-79.0,,-83.0
59.316904,-73.0,-79.0,,-83.0
59.366952000000005,-73.0,-79.0,,-83.0
59.417,-73.0,-79.0,,-83.0
59.46685600000001,-80.0,-79.0,,-88.0
59.516904,-80.0,-79.0,,-88.0
59.566952,-80.0,-79.0,,-88.0
59.617,-80.0,-79.0,,-88.0
59.867856,-82.0,-78.0,,-80.0
59.91790400000001,-82.0,-78.0,,-80.0
59.967952,-82.0,-78.0,,-80.0
60.018,-82.0,-78.0,,-80.0
60.067856000000006,-85.0,-70.0,,-96.0
60.117904,-85.0,-70.0,,-96.0
60.167952,-85.0,-70.0,,-96.0
60.218,-85.0,-70.0,,-96.0
60.26785600000001,-92.0,-71.0,,-87.0
60.317904000000006,-92.0,-71.0,,-87.0
60.367952,-92.0,-71.0,,-87.0
60.418,-92.0,-71.0,,-87.0
60.467856000000005,,-77.0,,-97.0
60.517904,,-77.0,,-97.0
60.567952000000005,,-77.0,,-97.0
60.618,,-77.0,,-97.0
60.66785600000001,,-70.0,,-89.0
60.717904,,-70.0,,-89.0
60.767952,,-70.0,,-89.0
60.818000000000005,,-70.0,,-89.0
60.86885600000001,-93.0,-72.0,,-100.0
60.918904000000005,-93.0,-72.0,,-100.0
60.968952,-93.0,-72.0,,-100.0
61.019,-93.0,-72.0,,-100.0
61.068856,-98.0,-72.0,,-91.0
61.118904,-98.0,-72.0,,-91.0
61.168952,-98.0,-72.0,,-91.0
61.219,-98.0,-72.0,,-91.0
61.26885600000001,-75.0,-74.0,,
61.318904,-75.0,-74.0,,
61.368952,-75.0,-74.0,,
61.419,-75.0,-74.0,,
61.468856,-83.0,-70.0,,-82.0
61.518904000000006,-83.0,-70.0,,-82.0
61.568952,-83.0,-70.0,,-82.0
61.619,-83.0,-70.0,,-82.0
61.668856000000005,-87.0,-66.0,,-85.0
61.718904,-87.0,-66.0,,-85.0
61.768952,-87.0,-66.0,,-85.0
61.819,-87.0,-66.0,,-85.0
61.869856000000006,-76.0,-70.0,,-77.0
61.919904,-76.0,-70.0,,-77.0
61.969952,-76.0,-70.0,,-77.0
62.02,-76.0,-70.0,,-77.0
62.06985600000001,-77.0,-68.0,,-74.0
62.119904000000005,-77.0,-68.0,,-74.0
62.169952,-77.0,-68.0,,-74.0
62.22,-77.0,-68.0,,-74.0
62.269856,-77.0,-70.0,,-73.0
62.319904,-77.0,-70.0,,-73.0
62.369952000000005,-77.0,-70.0,,-73.0
62.42,-77.0,-70.0,,-73.0
62.46985600000001,-84.0,-80.0,,-71.0
62.519904,-84.0,-80.0,,-71.0
62.569952,-84.0,-80.0,,-71.0
62.62,-84.0,-80.0,,-71.0
62.669856,-92.0,-83.0,,-70.0
62.71990400000001,-92.0,-83.0,,-70.0
62.769952,-92.0,-83.0,,-70.0
62.82,-92.0,-83.0,,-70.0
62.870856,-81.0,-82.0,,-72.0
62.92090400000001,-81.0,-82.0,,-72.0
62.970952,-81.0,-82.0,,-72.0
63.021,-81.0,-82.0,,-72.0
63.070856000000006,-77.0,-85.0,,-73.0
63.120904,-77.0,-85.0,,-73.0
63.170952,-77.0,-85.0,,-73.0
63.221,-77.0,-85.0,,-73.0
63.27085600000001,-79.0,-88.0,,-73.0
63.320904000000006,-79.0,-88.0,,-73.0
63.370952,-79.0,-88.0,,-73.0
63.42100000000001,-79.0,-88.0,,-73.0
63.470856000000005,-74.0,-91.0,,-74.0
63.520904,-74.0,-91.0,,-74.0
63.570952,-74.0,-91.0,,-74.0
63.621,-74.0,-91.0,,-74.0
63.67085600000001,-75.0,-84.0,,-77.0
63.720904,-75.0,-84.0,,-77.0
63.770952,-75.0,-84.0,,-77.0
63.821000000000005,-75.0,-84.0,,-77.0
63.87185600000001,-73.0,-84.0,,-80.0
63.921904000000005,-73.0,-84.0,,-80.0
63.971952,-73.0,-84.0,,-80.0
64.02199999999999,-73.0,-84.0,,-80.0
64.07185600000001,-75.0,-84.0,,-79.0
64.121904,-75.0,-84.0,,-79.0
64.171952,-75.0,-84.0,,-79.0
64.222,-75.0,-84.0,,-79.0
64.271856,-75.0,-83.0,,-80.0
64.321904,-75.0,-83.0,,-80.0
64.37195200000001,-75.0,-83.0,,-80.0
64.422,-75.0,-83.0,,-80.0
64.471856,-75.0,-80.0,,-81.0
64.521904,-75.0,-80.0,,-81.0
64.571952,-75.0,-80.0,,-81.0
64.622,-75.0,-80.0,,-81.0
64.671856,-75.0,-79.0,,-82.0
64.72190400000001,-75.0,-79.0,,-82.0
64.771952,-75.0,-79.0,,-82.0
64.822,-75.0,-79.0,,-82.0
64.87185600000001,-75.0,-87.0,,-81.0
64.921904,-75.0,-87.0,,-81.0
64.971952,-75.0,-87.0,,-81.0
65.02199999999999,-75.0,-87.0,,-81.0
65.072856,-75.0,-79.0,,-81.0
65.122904,-75.0,-79.0,,-81.0
65.172952,-75.0,-79.0,,-81.0
65.223,-75.0,-79.0,,-81.0
65.272856,-75.0,-88.0,,-81.0
65.32290400000001,-75.0,-88.0,,-81.0
65.372952,-75.0,-88.0,,-81.0
65.423,-75.0,-88.0,,-81.0
65.47285600000001,-74.0,-78.0,,-78.0
65.522904,-74.0,-78.0,,-78.0
65.572952,-74.0,-78.0,,-78.0
65.623,-74.0,-78.0,,-78.0
65.67285600000001,-75.0,-75.0,,-83.0
65.722904,-75.0,-75.0,,-83.0
65.772952,-75.0,-75.0,,-83.0
65.82300000000001,-75.0,-75.0,,-83.0
65.872856,-80.0,-86.0,,-81.0
65.922904,-80.0,-86.0,,-81.0
65.972952,-80.0,-86.0,,-81.0
66.023,-80.0,-86.0,,-81.0
66.073856,-81.0,-97.0,,-80.0
66.12390400000001,-81.0,-97.0,,-80.0
66.173952,-81.0,-97.0,,-80.0
66.22399999999999,-81.0,-97.0,,-80.0
66.27385600000001,-81.0,-81.0,,-80.0
66.323904,-81.0,-81.0,,-80.0
66.373952,-81.0,-81.0,,-80.0
66.42399999999999,-81.0,-81.0,,-80.0
66.47385600000001,-77.0,-79.0,,-82.0
66.523904,-77.0,-79.0,,-82.0
66.573952,-77.0,-79.0,,-82.0
66.624,-77.0,-79.0,,-82.0
66.673856,-88.0,,,-81.0
66.723904,-88.0,,,-81.0
66.77395200000001,-88.0,,,-81.0
66.824,-88.0,,,-81.0
66.873856,-89.0,-78.0,,-85.0
66.92390400000001,-89.0,-78.0,,-85.0
66.973952,-89.0,-78.0,,-85.0
67.024,-89.0,-78.0,,-85.0
67.07485600000001,-85.0,-74.0,,
67.124904,-85.0,-74.0,,
67.174952,-85.0,-74.0,,
67.225,-85.0,-74.0,,
67.274856,-77.0,-72.0,,-87.0
67.324904,-77.0,-72.0,,-87.0
67.37495200000001,-77.0,-72.0,,-87.0
67.425,-77.0,-72.0,,-87.0
67.474856,-72.0,-74.0,,-88.0
67.524904,-72.0,-74.0,,-88.0
67.574952,-72.0,-74.0,,-88.0
67.625,-72.0,-74.0,,-88.0
67.674856,-73.0,-76.0,,-84.0
67.72490400000001,-73.0,-76.0,,-84.0
67.774952,-73.0,-76.0,,-84.0
67.825,-73.0,-76.0,,-84.0
67.87485600000001,-74.0,-97.0,,-82.0
67.924904,-74.0,-97.0,,-82.0
67.974952,-74.0,-97.0,,-82.0
68.025,-74.0,-97.0,,-82.0
68.075856,-72.0,-76.0,,
68.125904,-72.0,-76.0,,
68.175952,-72.0,-76.0,,
68.226,-72.0,-76.0,,
68.275856,-73.0,-75.0,,-78.0
68.32590400000001,-73.0,-75.0,,-78.0
68.375952,-73.0,-75.0,,-78.0
